id,gdp,computers_mathematics_statistics,business,before_hs,non_tech_busi,hs,housing,job,graduate,engineering,bachelor_degree,stock
DE1108,60940,1741,10366,17740,26182,101897,186580.7692,0,19116,2699,28117,1209.317391
OR1303,194969,32234,126887,218533,463157,1395790,189405.8824,38,289706,58249,486655,1513.297619
OR1302,194969,32234,126887,218533,463157,1395790,187686.4706,39,289706,58249,486655,1492.3655
OR1305,196094,32234,126887,218533,463157,1395790,193289.4118,30,289706,58249,486655,1565.588696
OR1304,196094,32234,126887,218533,463157,1395790,191298.8235,34,289706,58249,486655,1498.702273
OR1307,197942,32234,126887,218533,463157,1395790,197121.1765,31,289706,58249,486655,1614.018696
OR1306,196094,32234,126887,218533,463157,1395790,195324.1176,58,289706,58249,486655,1559.56
OK1508,185659,16071,105907,193004,233811,981440,90009.375,7,148815,27610,290413,2231.098571
OK1509,185659,16071,105907,193004,233811,981440,91282.8125,7,148815,27610,290413,2149.141429
MD1312,343531,54028,159239,224196,430550,1257002,285335.625,378,349116,67017,462670,1853.153636
MD1310,343531,54028,159239,224196,430550,1257002,283472.5,392,349116,67017,462670,1768.180435
MD1311,343531,54028,159239,224196,430550,1257002,284447.5,404,349116,67017,462670,1793.957619
OK1502,190422,16071,105907,193004,233811,981440,83309.375,3,148815,27610,290413,2356.258421
MA1502,476742,87970,322650,375806,936712,2060255,349282.0359,437,746037,155584,951027,2356.258421
OK1501,190422,16071,105907,193004,233811,981440,82815.625,4,148815,27610,290413,2305.4725
OK1506,187100,16071,105907,193004,233811,981440,87593.75,4,148815,27610,290413,2402.202727
CA0905,1907183,420454,1469434,3755889,4010214,11924567,433429.4833,215,2810958,790458,4789014,803.4790476
OK1504,187100,16071,105907,193004,233811,981440,85367.1875,4,148815,27610,290413,2388.331905
OK1505,187100,16071,105907,193004,233811,981440,86485.9375,6,148815,27610,290413,2407.9505
VT0710,24977,2267,8142,12545,38213,83346,200785.9375,0,21879,3768,35447,1267.43
VT0711,24977,2267,8142,12545,38213,83346,200451.5625,0,21879,3768,35447,1177.790476
VT0712,24977,2267,8142,12545,38213,83346,200935.9375,0,21879,3768,35447,1161.6825
NJ0808,492966,9997,38638,83784,102674,378087,380104.4146,1,70990,15327,118830,1048.620476
NJ0809,492966,9997,38638,83784,102674,378087,377650.8637,1,70990,15327,118830,928.2533333
NJ0806,490962,9997,38638,83784,102674,378087,385015.547,2,70990,15327,118830,1119.838571
NJ0807,492966,9997,38638,83784,102674,378087,382556.238,2,70990,15327,118830,1013.687273
NJ0804,490962,9997,38638,83784,102674,378087,390144.7217,1,70990,15327,118830,1052.904091
NJ0805,490962,9997,38638,83784,102674,378087,387582.5336,1,70990,15327,118830,1145.277619
NJ0802,494369,9997,38638,83784,102674,378087,394550.096,4,70990,15327,118830,1020.0545
NJ0803,494369,9997,38638,83784,102674,378087,392542.8023,2,70990,15327,118830,989.752
NJ0801,494369,9997,38638,83784,102674,378087,396399.0403,4,70990,15327,118830,1037.95619
MT0809,37274,3755,19256,24440,68468,231751,216117.6471,1,39930,6461,78879,928.2533333
MT0808,37274,3755,19256,24440,68468,231751,213570.5882,2,39930,6461,78879,1048.620476
MT0805,37137,3755,19256,24440,68468,231751,211011.7647,2,39930,6461,78879,1145.277619
MT0804,37137,3755,19256,24440,68468,231751,211370.5882,0,39930,6461,78879,1052.904091
MT0807,37274,3755,19256,24440,68468,231751,211623.5294,1,39930,6461,78879,1013.687273
MT0806,37137,3755,19256,24440,68468,231751,210894.1176,0,39930,6461,78879,1119.838571
MT0801,36750,3755,19256,24440,68468,231751,210723.5294,2,39930,6461,78879,1037.95619
MT0803,36750,3755,19256,24440,68468,231751,211894.1176,4,39930,6461,78879,989.752
MT0802,36750,3755,19256,24440,68468,231751,211982.3529,2,39930,6461,78879,1020.0545
CT1206,238556,38857,164322,209843,444039,1096256,275471.5847,0,350664,62435,440395,1321.774286
CT1207,239699,38857,164322,209843,444039,1096256,275660.6557,0,350664,62435,440395,1316.863182
CT1204,238556,38857,164322,209843,444039,1096256,275386.3388,0,350664,62435,440395,1488.04
CT1205,238556,38857,164322,209843,444039,1096256,275359.0164,0,350664,62435,440395,1373.113043
CT1202,237916,38857,164322,209843,444039,1096256,276450.8197,0,350664,62435,440395,1488.279524
CT1203,237916,38857,164322,209843,444039,1096256,275775.9563,0,350664,62435,440395,1514.741818
CT1201,237916,38857,164322,209843,444039,1096256,277746.4481,0,350664,62435,440395,1375.101818
MD1104,323143,54028,159239,224196,430550,1257002,276531.0345,316,349116,67017,462670,1458.685714
CT1208,239699,38857,164322,209843,444039,1096256,276095.6284,0,350664,62435,440395,1400.080435
CT1209,239699,38857,164322,209843,444039,1096256,276521.3115,0,350664,62435,440395,1406.1595
OR1408,206717,32234,126887,218533,463157,1395790,213057.0588,40,289706,58249,486655,2173.679524
MO1002,254463,55801,276025,329212,610899,2009838,154594.4785,4,438090,73200,715346,1080.5695
OK1210,180125,16071,105907,193004,233811,981440,79553.125,13,148815,27610,290413,1351.608696
OK1211,180125,16071,105907,193004,233811,981440,79667.1875,9,148815,27610,290413,1324.842727
CT1212,241676,38857,164322,209843,444039,1096256,277933.8798,0,350664,62435,440395,1390.435238
TX1412,1643816,213579,995214,2294561,1953257,7404745,168716.4589,558,1400386,411982,2682327,2376.958182
IN1402,318555,30459,153786,303227,381724,1593784,104764.2336,17,263110,50424,453834,1969.8875
TX1410,1643816,213579,995214,2294561,1953257,7404745,167214.7132,389,1400386,411982,2682327,2128.036957
TX1411,1643816,213579,995214,2294561,1953257,7404745,167980.0499,504,1400386,411982,2682327,2316.798947
LA1501,240364,17707,118403,321043,289957,1302553,197931.5789,10,194715,37415,362359,2305.4725
NH1101,63726,9861,36849,39161,95408,284136,207637.766,3,66239,16945,113986,1441.941905
KS1009,130088,9559,52090,94181,144028,550554,160772.549,7,92424,15708,160676,1164.608182
KS1008,130088,9559,52090,94181,144028,550554,160847.0588,7,92424,15708,160676,1114.039545
LA1505,240380,17707,118403,321043,289957,1302553,200665.1316,12,194715,37415,362359,2407.9505
LA1504,240380,17707,118403,321043,289957,1302553,199892.1053,12,194715,37415,362359,2388.331905
LA1507,240166,17707,118403,321043,289957,1302553,202475,9,194715,37415,362359,2294.164783
LA1506,240380,17707,118403,321043,289957,1302553,201661.1842,9,194715,37415,362359,2402.202727
KS1003,124414,9559,52090,94181,144028,550554,153304.0816,7,92424,15708,160676,1160.425217
KS1002,124414,9559,52090,94181,144028,550554,162183.7209,3,92424,15708,160676,1080.5695
KS1001,124414,9559,52090,94181,144028,550554,164451.1628,6,92424,15708,160676,1124.700952
KS1007,130088,9559,52090,94181,144028,550554,161301.9608,3,92424,15708,160676,1117.108636
KS1006,127173,9559,52090,94181,144028,550554,153432.6531,3,92424,15708,160676,1120.118636
KS1005,127173,9559,52090,94181,144028,550554,153491.8367,3,92424,15708,160676,1142.60619
KS1004,127173,9559,52090,94181,144028,550554,153314.2857,7,92424,15708,160676,1216.535455
AR0810,99447,12307,61768,134489,139094,611453,110322.5,4,96987,13505,169147,709.5347826
AR0811,99447,12307,61768,134489,139094,611453,109767.5,3,96987,13505,169147,617.03
AR0812,99447,12307,61768,134489,139094,611453,109943.75,3,96987,13505,169147,617.5922727
WY0712,38364,1578,9358,19462,36171,160464,195833.3333,0,20640,4740,40973,1161.6825
CA1511,2517930,420454,1469434,3755889,4010214,11924567,570448.2066,1136,2810958,790458,4789014,2342.723
WY0710,38364,1578,9358,19462,36171,160464,196450,0,20640,4740,40973,1267.43
WY0711,38364,1578,9358,19462,36171,160464,195866.6667,0,20640,4740,40973,1177.790476
NJ0712,486965,9997,38638,83784,102674,378087,398189.8273,1,70990,15327,118830,1161.6825
NJ0710,486965,9997,38638,83784,102674,378087,401186.1804,0,70990,15327,118830,1267.43
NJ0711,486965,9997,38638,83784,102674,378087,399801.1516,0,70990,15327,118830,1177.790476
NC1309,457028,75081,320315,486153,791402,2308482,157622.0588,58,522169,107423,948264,1724.962857
UT1411,143062,24124,94286,121092,269397,894080,225693.75,44,158699,33316,319181,2316.798947
UT1410,143062,24124,94286,121092,269397,894080,225338.75,45,158699,33316,319181,2128.036957
UT1412,143062,24124,94286,121092,269397,894080,226476.25,59,158699,33316,319181,2376.958182
KY1112,176349,17123,88989,188031,230305,900644,126519.2771,5,170704,24269,244229,1302.571364
KY1111,176349,17123,88989,188031,230305,900644,126330.1205,3,170704,24269,244229,1322.254545
ND1008,36582,3923,19482,19659,54125,188226,146280,0,28935,5053,67764,1114.039545
CO1307,288029,64314,246366,261182,625267,1553114,248500.6061,27,428733,98610,732144,1614.018696
IA1305,160860,16173,88518,114251,225315,822850,133214.2857,2,134345,25011,266296,1565.588696
CA1510,2517930,420454,1469434,3755889,4010214,11924567,567135.1506,1249,2810958,790458,4789014,2275.301818
MT1510,44862,3755,19256,24440,68468,231751,203455,14,39930,6461,78879,2275.301818
MT1511,44862,3755,19256,24440,68468,231751,203750,13,39930,6461,78879,2342.723
MT1512,44862,3755,19256,24440,68468,231751,204545,13,39930,6461,78879,2341.770435
WV1403,71942,5281,32716,74249,88304,438570,80437.5,14,64038,10367,97728,2017.77381
IA1307,162834,16173,88518,114251,225315,822850,133863.2653,1,134345,25011,266296,1614.018696
CO0808,258669,64314,246366,261182,625267,1553114,260325.1701,28,428733,98610,732144,1048.620476
CO0809,258669,64314,246366,261182,625267,1553114,258761.9048,39,428733,98610,732144,928.2533333
CO0801,251670,64314,246366,261182,625267,1553114,264784.3537,71,428733,98610,732144,1037.95619
CO0802,251670,64314,246366,261182,625267,1553114,263889.1156,19,428733,98610,732144,1020.0545
CO0803,251670,64314,246366,261182,625267,1553114,263342.1769,93,428733,98610,732144,989.752
CO0804,257595,64314,246366,261182,625267,1553114,263039.4558,29,428733,98610,732144,1052.904091
CO0805,257595,64314,246366,261182,625267,1553114,262717.0068,50,428733,98610,732144,1145.277619
CO0806,257595,64314,246366,261182,625267,1553114,262127.8912,30,428733,98610,732144,1119.838571
CO0807,258669,64314,246366,261182,625267,1553114,261383.6735,33,428733,98610,732144,1013.687273
IN1105,289780,30459,153786,303227,381724,1593784,102106.8627,8,263110,50424,453834,1462.417273
IN1104,289780,30459,153786,303227,381724,1593784,102247.549,10,263110,50424,453834,1458.685714
WY0909,36292,1578,9358,19462,36171,160464,209766.6667,0,20640,4740,40973,1007.910909
WY0908,36292,1578,9358,19462,36171,160464,209700,0,20640,4740,40973,956.3895238
IN1101,286385,30459,153786,303227,381724,1593784,102474.1379,9,263110,50424,453834,1441.941905
ND1001,34480,3923,19482,19659,54125,188226,154800,0,28935,5053,67764,1124.700952
IN1103,286385,30459,153786,303227,381724,1593784,102422.549,14,263110,50424,453834,1431.115217
NJ1004,486474,9997,38638,83784,102674,378087,345469.8656,22,70990,15327,118830,1216.535455
WY0903,39163,1578,9358,19462,36171,160464,207666.6667,0,20640,4740,40973,648.3013636
WY0902,39163,1578,9358,19462,36171,160464,206666.6667,0,20640,4740,40973,631.5452632
WY0901,39163,1578,9358,19462,36171,160464,204966.6667,0,20640,4740,40973,634.112
WV1405,73817,5281,32716,74249,88304,438570,80893.75,12,64038,10367,97728,1996.925455
WY0907,36292,1578,9358,19462,36171,160464,210216.6667,0,20640,4740,40973,888.4069565
WY0906,36733,1578,9358,19462,36171,160464,210416.6667,0,20640,4740,40973,851.685
WY0905,36733,1578,9358,19462,36171,160464,209733.3333,0,20640,4740,40973,803.4790476
WY0904,36733,1578,9358,19462,36171,160464,208666.6667,0,20640,4740,40973,759.6938095
AK0806,56566,2697,15776,19652,49903,190541,260787.5,0,32362,6993,57302,1119.838571
AK0807,58266,2697,15776,19652,49903,190541,259725,0,32362,6993,57302,1013.687273
AK0804,56566,2697,15776,19652,49903,190541,260212.5,0,32362,6993,57302,1052.904091
AK0805,56566,2697,15776,19652,49903,190541,261512.5,0,32362,6993,57302,1145.277619
AK0802,52981,2697,15776,19652,49903,190541,257037.5,0,32362,6993,57302,1020.0545
AK0803,52981,2697,15776,19652,49903,190541,257637.5,0,32362,6993,57302,989.752
KY1201,176393,17123,88989,188031,230305,900644,126769.8795,10,170704,24269,244229,1375.101818
AK0801,52981,2697,15776,19652,49903,190541,257350,0,32362,6993,57302,1037.95619
WV1411,75597,5281,32716,74249,88304,438570,84962.5,27,64038,10367,97728,2316.798947
RI1110,50035,10431,49963,108914,142664,448167,245120,1,96711,17280,149624,1291.460952
WV1412,75597,5281,32716,74249,88304,438570,84650,21,64038,10367,97728,2376.958182
CO0903,248909,64314,246366,261182,625267,1553114,250750.3401,93,428733,98610,732144,648.3013636
AK0808,58266,2697,15776,19652,49903,190541,258537.5,0,32362,6993,57302,1048.620476
OK0806,159637,16071,105907,193004,233811,981440,68058.82353,0,148815,27610,290413,1119.838571
ME1009,51911,3711,16857,26895,73828,195579,70700,1,42151,5545,71976,1164.608182
ME1008,51911,3711,16857,26895,73828,195579,70500,1,42151,5545,71976,1114.039545
UT1309,134302,24124,94286,121092,269397,894080,212335,10,158699,33316,319181,1724.962857
RI1112,50035,10431,49963,108914,142664,448167,244610,1,96711,17280,149624,1302.571364
WY1512,38493,1578,9358,19462,36171,160464,199733.3333,0,20640,4740,40973,2341.770435
ME1003,50928,3711,16857,26895,73828,195579,74400,0,42151,5545,71976,1160.425217
ME1002,50928,3711,16857,26895,73828,195579,77300,0,42151,5545,71976,1080.5695
ME1001,50928,3711,16857,26895,73828,195579,82600,0,42151,5545,71976,1124.700952
NJ1002,489065,9997,38638,83784,102674,378087,348382.9175,23,70990,15327,118830,1080.5695
ME1007,51911,3711,16857,26895,73828,195579,70400,0,42151,5545,71976,1117.108636
ME1006,51543,3711,16857,26895,73828,195579,70400,0,42151,5545,71976,1120.118636
ME1005,51543,3711,16857,26895,73828,195579,70600,2,42151,5545,71976,1142.60619
ME1004,51543,3711,16857,26895,73828,195579,71900,0,42151,5545,71976,1216.535455
GA0903,404538,90214,406808,592170,786165,2637528,152821.8182,37,587222,122081,999194,648.3013636
GA0902,404538,90214,406808,592170,786165,2637528,153719.5455,41,587222,122081,999194,631.5452632
NM0902,83566,11805,47278,140706,163144,596292,253756.25,0,125976,25463,159764,631.5452632
NM0903,83566,11805,47278,140706,163144,596292,257218.75,0,125976,25463,159764,648.3013636
GA0907,403471,90214,406808,592170,786165,2637528,148552.7273,43,587222,122081,999194,888.4069565
GA0906,405443,90214,406808,592170,786165,2637528,149386.8182,41,587222,122081,999194,851.685
NM0906,81927,11805,47278,140706,163144,596292,267118.75,3,125976,25463,159764,851.685
NM0907,82399,11805,47278,140706,163144,596292,265406.25,2,125976,25463,159764,888.4069565
NM0908,82399,11805,47278,140706,163144,596292,261568.75,0,125976,25463,159764,956.3895238
NM0909,82399,11805,47278,140706,163144,596292,258562.5,0,125976,25463,159764,1007.910909
GA0909,403471,90214,406808,592170,786165,2637528,147999.1189,49,587222,122081,999194,1007.910909
WA0812,352657,79177,223159,307411,712785,2044349,290075.1073,3,473052,130296,816734,617.5922727
UT1204,127828,24124,94286,121092,269397,894080,194773.4177,0,158699,33316,319181,1488.04
KY1210,175818,17123,88989,188031,230305,900644,126418.0723,3,170704,24269,244229,1351.608696
KY1211,175818,17123,88989,188031,230305,900644,126615.6627,5,170704,24269,244229,1324.842727
WY1203,41078,1578,9358,19462,36171,160464,182266.6667,0,20640,4740,40973,1514.741818
SC1404,190366,21212,141526,233133,319810,1149942,118132.0313,132,219133,44467,382528,1979.983182
WI1012,258483,34140,169111,217244,455671,1583850,177546.8013,6,278814,55368,532787,1385.633913
WV1304,71758,5281,32716,74249,88304,438570,84212.5,11,64038,10367,97728,1498.702273
WI1010,258483,34140,169111,217244,455671,1583850,177646.8013,9,278814,55368,532787,1252.45381
WI1011,258483,34140,169111,217244,455671,1583850,177631.6498,11,278814,55368,532787,1329.745
WV1301,71443,5281,32716,74249,88304,438570,84837.5,12,64038,10367,97728,1463.609565
WV1303,71443,5281,32716,74249,88304,438570,84412.5,9,64038,10367,97728,1513.297619
WV1302,71443,5281,32716,74249,88304,438570,84668.75,18,64038,10367,97728,1492.3655
ME1010,51442,3711,16857,26895,73828,195579,70800,0,42151,5545,71976,1252.45381
WV1309,72284,5281,32716,74249,88304,438570,81881.25,17,64038,10367,97728,1724.962857
UT1205,127828,24124,94286,121092,269397,894080,194130.3797,0,158699,33316,319181,1373.113043
ME1011,51442,3711,16857,26895,73828,195579,71100,0,42151,5545,71976,1329.745
CT1411,248942,38857,164322,209843,444039,1096256,284487.4317,2,350664,62435,440395,2316.798947
AZ1506,289694,50172,250211,480080,572502,2247681,205748.1132,106,409219,98783,695175,2402.202727
HI1408,77234,10181,58124,70536,148635,531395,478510,12,92543,18452,182131,2173.679524
UT1310,135137,24124,94286,121092,269397,894080,213837.5,10,158699,33316,319181,1768.180435
ME1202,52419,3711,16857,26895,73828,195579,68900,6,42151,5545,71976,1488.279524
UT1311,135137,24124,94286,121092,269397,894080,215057.5,9,158699,33316,319181,1793.957619
KS1205,141518,9559,52090,94181,144028,550554,155138.4615,4,92424,15708,160676,1373.113043
NC1201,437654,75081,320315,486153,791402,2308482,154355.5556,37,522169,107423,948264,1375.101818
AK1510,51216,2697,15776,19652,49903,190541,228775,3,32362,6993,57302,2275.301818
